CUSTOMER_ID|LIMIT_BAL|SEX|EDUCATION|MARRIAGE|AGE|PAY_0|PAY_2|PAY_3|PAY_4|PAY_5|PAY_6|BILL_AMT1|BILL_AMT2|BILL_AMT3|BILL_AMT4|BILL_AMT5|BILL_AMT6|PAY_AMT1|PAY_AMT2|PAY_AMT3|PAY_AMT4|PAY_AMT5|PAY_AMT6|default.payment.next.month
21524|80000.0|2|2|1|29|0|0|0|0|0|0|78293.0|79555.0|77025.0|76991.0|79066.0|75356.0|3161.0|4000.0|3000.0|3500.0|3100.0|5700.0|0
14291|50000.0|2|2|0|28|1|2|0|0|0|0|51068.0|46027.0|45769.0|46677.0|47668.0|50764.0|0.0|3154.0|1669.0|1741.0|3900.0|0.0|0
2981|160000.0|2|3|1|38|-2|-2|-2|-2|-2|-2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0
5005|260000.0|2|1|1|42|0|0|-1|-1|0|-1|16827.0|8606.0|3856.0|12996.0|8788.0|15104.0|1500.0|3856.0|13000.0|0.0|15104.0|16764.0|0
26384|100000.0|2|1|2|30|3|3|2|2|2|2|95890.0|95434.0|97410.0|98611.0|100787.0|102261.0|2000.0|4400.0|3700.0|4700.0|3300.0|3700.0|0
15903|210000.0|2|2|1|42|-1|-1|-1|-2|-1|-1|1708.0|2928.0|-2.0|-2.0|918.0|-164.0|2928.0|0.0|0.0|920.0|0.0|0.0|0
6118|210000.0|1|1|1|29|1|2|0|0|0|0|26845.0|23283.0|11896.0|8097.0|7902.0|7917.0|66.0|2524.0|1311.0|1000.0|291.0|1000.0|0
16659|70000.0|2|2|2|22|0|0|0|0|0|0|24817.0|27424.0|28406.0|29013.0|29625.0|30404.0|3018.0|1500.0|1000.0|1001.0|1191.0|1000.0|0
25957|10000.0|2|2|3|46|1|2|0|0|0|0|9532.0|9236.0|10047.0|8775.0|8984.0|7628.0|0.0|1006.0|1390.0|1000.0|1000.0|2000.0|0
29853|220000.0|2|2|2|28|-1|-1|-1|-1|-1|-1|7468.0|5045.0|4944.0|7083.0|2495.0|8365.0|5045.0|4949.0|7083.0|2495.0|8365.0|5574.0|0
23996|30000.0|2|2|1|67|2|2|0|0|2|2|30374.0|29038.0|27737.0|29499.0|30124.0|26855.0|0.0|1500.0|2182.0|1200.0|0.0|2302.0|1
16316|50000.0|2|1|2|26|0|0|0|0|0|0|48338.0|48283.0|40989.0|26695.0|18884.0|20131.0|3008.0|2024.0|3000.0|1000.0|5000.0|1500.0|0
25816|50000.0|1|2|2|23|0|0|-1|0|0|-1|96234.0|44882.0|1270.0|880.0|390.0|390.0|1052.0|1270.0|0.0|0.0|390.0|0.0|0
16887|280000.0|2|2|1|40|-1|-1|-1|-1|-1|2|415.0|415.0|415.0|565.0|830.0|415.0|415.0|415.0|565.0|830.0|0.0|415.0|0
25054|360000.0|1|2|1|34|0|0|2|0|0|-1|6287.0|3580.0|2224.0|1206.0|-11.0|2216.0|2505.0|5.0|12.0|0.0|2227.0|0.0|0
1175|280000.0|1|2|1|28|0|0|0|0|0|0|24189.0|25294.0|26667.0|26926.0|27492.0|28333.0|1500.0|1800.0|1000.0|1000.0|1300.0|1000.0|0
2839|50000.0|1|2|2|40|2|0|0|2|0|0|11058.0|12479.0|13876.0|13444.0|13367.0|13282.0|2000.0|2000.0|1000.0|1000.0|1000.0|2000.0|1
17478|450000.0|1|1|1|67|-2|-2|-2|-2|-2|-2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1
12136|210000.0|2|2|1|33|-1|-1|-1|-1|-1|-1|7655.0|1644.0|2258.0|8241.0|428.0|3537.0|1644.0|2261.0|11008.0|428.0|3537.0|0.0|0
6821|240000.0|1|1|1|50|-1|-1|-1|-2|-1|-1|35117.0|17330.0|58422.0|54755.0|43605.0|26293.0|11051.0|116904.0|54762.0|43705.0|26293.0|13011.0|0
7953|110000.0|1|2|1|49|0|0|0|0|0|0|51395.0|51803.0|52888.0|54570.0|55368.0|56623.0|1855.0|1921.0|2563.0|2300.0|2300.0|1704.0|0
15981|80000.0|2|1|2|25|1|-1|0|0|0|0|-51.0|68779.0|70239.0|72556.0|75372.0|75406.0|72500.0|2564.0|3500.0|4000.0|3000.0|3101.0|0
21031|360000.0|1|1|2|27|-2|-2|-2|-2|-2|-2|4614.0|6777.0|14101.0|11959.0|3184.0|7252.0|6813.0|14171.0|12023.0|3200.0|7288.0|1892.0|0
14103|100000.0|2|2|1|44|1|-2|-2|-2|-1|2|-1651.0|-5469.0|-7292.0|-10938.0|5887.0|3882.0|0.0|0.0|0.0|16825.0|0.0|1823.0|0
25774|160000.0|2|1|2|27|0|0|0|0|0|0|96441.0|98353.0|99864.0|101900.0|103924.0|106101.0|4406.0|4000.0|3699.0|3719.0|3851.0|3880.0|0
3855|60000.0|2|2|1|59|4|4|4|5|4|3|54506.0|56998.0|59111.0|59595.0|58079.0|56892.0|4000.0|3601.0|2000.0|0.0|0.0|0.0|0
20111|360000.0|1|2|2|30|0|0|0|-1|-1|-1|282222.0|154050.0|0.0|18.0|18.0|18.0|7100.0|0.0|18.0|0.0|0.0|2034.0|0
22285|300000.0|2|2|2|28|2|0|0|0|0|0|272399.0|258413.0|256033.0|245772.0|243818.0|245235.0|11232.0|11068.0|9035.0|9018.0|9018.0|9030.0|1
327|290000.0|2|1|2|29|0|0|0|0|0|0|62029.0|46716.0|39340.0|22587.0|24219.0|26647.0|3000.0|2000.0|2000.0|2000.0|3000.0|2000.0|0
1384|200000.0|1|2|2|38|0|0|0|0|0|0|176579.0|180233.0|184262.0|178674.0|181318.0|179477.0|6589.0|7074.0|7870.0|7028.0|6768.0|5906.0|1
7161|220000.0|1|1|2|32|-1|-1|-1|0|0|-1|17715.0|316.0|632.0|632.0|316.0|316.0|316.0|632.0|316.0|0.0|316.0|632.0|0
6856|170000.0|2|5|1|33|0|0|0|0|0|0|143805.0|143737.0|129898.0|124370.0|112589.0|26958.0|10000.0|6247.0|6375.0|4468.0|1000.0|1306.0|0
29518|80000.0|2|2|2|29|-1|-1|-1|2|0|-1|1443.0|1443.0|4545.0|2886.0|1443.0|3743.0|1443.0|4545.0|0.0|0.0|3743.0|3000.0|1
15830|80000.0|2|1|2|27|-1|-1|-1|-2|-2|-1|825.0|825.0|-6042.0|-6867.0|-8692.0|54375.0|825.0|0.0|0.0|0.0|150000.0|10000.0|0
11621|150000.0|2|2|1|36|2|2|2|2|2|2|137723.0|141048.0|142475.0|143966.0|146736.0|149697.0|7000.0|5200.0|5300.0|5200.0|5500.0|5200.0|0
22083|120000.0|2|2|1|33|0|0|0|0|0|0|42687.0|46640.0|50865.0|54401.0|57873.0|61917.0|5000.0|5000.0|5000.0|5000.0|5000.0|3000.0|0
26545|80000.0|2|2|2|27|0|0|0|0|2|2|72991.0|75134.0|76083.0|81183.0|79906.0|75294.0|3320.0|2800.0|6400.0|2870.0|0.0|3150.0|0
8747|150000.0|2|1|2|31|-2|-2|-2|-2|-2|-2|4847.0|4268.0|0.0|1193.0|-127.0|-127.0|4268.0|0.0|1193.0|0.0|0.0|1956.0|0
6054|30000.0|1|3|1|45|0|0|2|0|0|0|17187.0|24045.0|23180.0|22000.0|22000.0|0.0|7900.0|0.0|0.0|0.0|0.0|0.0|0
18497|160000.0|1|2|1|37|2|-1|-1|-1|-1|-1|833.0|833.0|833.0|833.0|833.0|833.0|833.0|833.0|833.0|833.0|833.0|833.0|1
12344|500000.0|1|1|2|30|0|0|0|0|0|0|416171.0|437749.0|460317.0|472621.0|484993.0|496915.0|30000.0|30000.0|20000.0|20000.0|20000.0|70152.0|0
19472|240000.0|1|2|1|39|-1|-1|-1|-1|-1|-1|5357.0|4397.0|11204.0|3403.0|2223.0|1761.0|4437.0|11237.0|4293.0|2229.0|1766.0|591.0|0
27064|180000.0|2|2|1|30|-1|2|2|-2|-1|0|2759.0|2414.0|0.0|0.0|1245.0|546.0|13.0|0.0|0.0|1245.0|0.0|0.0|0
14104|150000.0|2|2|2|27|1|-2|-2|-2|-1|-1|0.0|0.0|0.0|0.0|699.0|1170.0|0.0|0.0|0.0|699.0|1170.0|1173.0|0
845|170000.0|2|2|2|28|0|0|0|0|0|0|169531.0|174799.0|179868.0|177952.0|176160.0|175304.0|8000.0|8000.0|7000.0|7000.0|8000.0|9000.0|0
8922|50000.0|1|2|2|31|0|0|3|2|0|0|10426.0|14466.0|13952.0|13418.0|13686.0|13456.0|4231.0|0.0|0.0|451.0|456.0|449.0|0
5661|400000.0|1|1|2|29|0|-1|-1|-1|0|0|31348.0|27887.0|38915.0|29926.0|24383.0|45588.0|28102.0|39186.0|30153.0|12029.0|38220.0|6004.0|0
21660|250000.0|2|1|1|37|0|0|0|0|0|0|13504.0|13486.0|14261.0|7019.0|7062.0|7242.0|1267.0|1310.0|232.0|238.0|279.0|122.0|0
2754|500000.0|2|1|2|27|0|-1|0|0|0|0|8328.0|24491.0|26085.0|27644.0|28884.0|32930.0|25450.0|2000.0|2000.0|2000.0|5000.0|5000.0|1
29748|20000.0|1|2|1|46|0|0|3|2|0|0|8168.0|12309.0|11834.0|11180.0|780.0|1170.0|4600.0|0.0|0.0|0.0|0.0|930.0|1
15177|150000.0|1|2|2|25|0|0|0|0|0|0|140662.0|144334.0|148016.0|150128.0|94834.0|97487.0|6000.0|6000.0|5176.0|5000.0|4002.0|3628.0|0
3718|240000.0|1|2|2|27|1|-2|-2|-2|-2|-2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0
18643|90000.0|1|2|2|29|0|0|0|-2|-2|-2|70559.0|51550.0|0.0|0.0|0.0|0.0|3000.0|0.0|0.0|0.0|0.0|0.0|0
1840|20000.0|2|1|2|22|0|0|0|0|2|0|3978.0|5249.0|6362.0|7256.0|6995.0|7228.0|1500.0|1362.0|1000.0|0.0|350.0|300.0|1
25365|50000.0|1|1|1|63|-1|-1|2|-1|-1|-1|264.0|528.0|264.0|264.0|264.0|264.0|528.0|0.0|264.0|264.0|264.0|264.0|0
12110|210000.0|2|3|1|33|0|0|0|0|0|0|127491.0|118800.0|105606.0|94344.0|82676.0|73154.0|6018.0|4900.0|4340.0|2880.0|2650.0|2000.0|0
4001|260000.0|1|1|1|53|0|0|0|0|0|0|73223.0|66672.0|64075.0|63922.0|60089.0|53326.0|2001.0|2048.0|2129.0|1660.0|1568.0|1997.0|0
22994|20000.0|1|2|2|22|1|2|0|0|0|0|8222.0|7948.0|8958.0|9456.0|10150.0|10727.0|0.0|1300.0|800.0|1000.0|900.0|2130.0|1
20475|70000.0|1|2|2|27|2|2|2|2|2|2|29193.0|30214.0|31130.0|31622.0|32102.0|32742.0|1800.0|1700.0|1300.0|1300.0|1300.0|1300.0|1
3978|110000.0|2|3|0|44|2|2|2|2|2|2|38639.0|39694.0|40752.0|41476.0|42090.0|43059.0|2000.0|2000.0|1700.0|1600.0|1800.0|1800.0|1
26072|80000.0|2|3|1|32|0|0|0|0|0|0|58091.0|58247.0|59495.0|58832.0|57677.0|58066.0|2700.0|2800.0|2100.0|2181.0|2500.0|2300.0|0
4952|10000.0|1|2|2|23|0|0|0|0|0|0|10041.0|9804.0|10034.0|6599.0|6713.0|3940.0|2000.0|1503.0|1000.0|2134.0|79.0|0.0|0
24404|160000.0|1|1|2|36|0|0|0|0|0|0|156775.0|157941.0|146063.0|128318.0|96654.0|98694.0|5145.0|5187.0|5014.0|3000.0|3251.0|3104.0|0
20263|70000.0|2|1|2|22|0|0|0|0|0|0|71358.0|70285.0|28867.0|29766.0|26522.0|27584.0|3280.0|1480.0|1360.0|960.0|1500.0|1000.0|0
19289|430000.0|2|2|2|29|-2|-2|-2|-2|-2|-2|2548.0|12020.0|2539.0|2250.0|0.0|2580.0|12082.0|2539.0|2250.0|0.0|2580.0|171.0|0
18915|240000.0|1|3|2|41|0|0|0|0|0|0|218435.0|205981.0|187258.0|189435.0|145032.0|147370.0|5778.0|17020.0|5268.0|4179.0|4903.0|4236.0|0
7701|80000.0|2|2|2|26|-1|-1|-1|-1|-1|-1|390.0|390.0|390.0|0.0|780.0|0.0|390.0|390.0|0.0|780.0|0.0|0.0|1
19970|360000.0|2|2|1|51|1|-2|-1|-1|-1|-1|0.0|0.0|390.0|540.0|540.0|390.0|0.0|780.0|540.0|540.0|390.0|390.0|0
1261|30000.0|1|2|2|26|0|0|0|0|0|0|33195.0|32705.0|32406.0|32167.0|31728.0|31061.0|1600.0|1500.0|1500.0|1300.0|1261.0|1003.0|0
28972|110000.0|1|2|1|42|1|2|0|0|2|2|45461.0|44434.0|45395.0|50402.0|50217.0|48199.0|0.0|1980.0|5987.0|2000.0|1.0|3027.0|0
13673|110000.0|1|1|1|29|0|0|0|0|0|0|51499.0|50405.0|49156.0|46426.0|43765.0|41295.0|1887.0|1601.0|1500.0|1696.0|1658.0|1179.0|0
4749|170000.0|2|2|1|45|-1|-1|0|0|0|0|12847.0|9807.0|8101.0|6208.0|10460.0|11143.0|9807.0|5000.0|3749.0|6711.0|4432.0|0.0|0
23686|180000.0|1|3|1|45|1|2|0|0|0|0|24400.0|24508.0|22627.0|23306.0|22780.0|20890.0|1500.0|1500.0|1000.0|1000.0|1000.0|1000.0|0
8696|50000.0|1|1|2|29|0|0|0|0|0|0|27878.0|28908.0|29922.0|30517.0|31164.0|32677.0|1484.0|1498.0|1093.0|1139.0|2039.0|1800.0|0
6574|200000.0|2|2|2|29|-1|-1|-1|-1|-2|-2|9283.0|0.0|780.0|2220.0|0.0|0.0|0.0|780.0|2220.0|0.0|0.0|8893.0|0
22382|80000.0|2|2|2|40|0|0|0|0|0|0|79390.0|79835.0|81229.0|82456.0|82854.0|80868.0|3200.0|4300.0|3340.0|3500.0|2999.0|3300.0|0
1818|140000.0|2|1|2|29|1|2|0|0|0|0|112592.0|108669.0|110174.0|111079.0|113439.0|114983.0|0.0|5500.0|4900.0|5000.0|4112.0|4500.0|0
21270|120000.0|2|1|2|29|-1|-1|-1|-1|-1|-1|328.0|413.0|3007.0|1927.0|1838.0|2472.0|417.0|3012.0|1927.0|1838.0|2472.0|2341.0|0
3293|240000.0|1|1|2|41|0|0|0|0|0|0|24171.0|26474.0|28480.0|30247.0|30122.0|27437.0|3759.0|3500.0|3000.0|982.0|3437.0|2044.0|0
4363|10000.0|1|2|2|23|2|0|0|0|0|0|8206.0|6828.0|9694.0|9888.0|10094.0|9762.0|1134.0|3000.0|345.0|356.0|425.0|194.0|0
998|40000.0|1|1|2|25|-1|-1|-1|0|-1|0|1946.0|17810.0|2872.0|396.0|2462.0|396.0|17810.0|2872.0|0.0|2462.0|0.0|17188.0|1
7645|170000.0|1|2|1|39|-2|-2|-2|-2|-2|-2|0.0|582.0|0.0|582.0|291.0|90.0|582.0|0.0|582.0|291.0|90.0|750.0|0
4902|60000.0|1|2|1|36|3|2|2|7|7|6|2400.0|2400.0|2400.0|2400.0|2400.0|1800.0|0.0|0.0|0.0|0.0|0.0|0.0|1
13895|430000.0|1|1|2|28|0|0|0|0|0|0|406995.0|438832.0|312608.0|341552.0|345532.0|339050.0|40000.0|30000.0|35000.0|30000.0|20019.0|40000.0|0
27352|50000.0|2|5|1|29|0|0|0|0|0|0|85305.0|86152.0|56250.0|57603.0|19336.0|18964.0|4000.0|2257.0|2000.0|2000.0|700.0|600.0|0
11756|430000.0|2|1|2|33|0|0|0|0|2|2|40984.0|37873.0|34499.0|28300.0|24237.0|12860.0|10000.0|5000.0|10000.0|0.0|4000.0|10000.0|0
10758|180000.0|2|1|2|45|1|-2|-2|-2|-2|-2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0
4310|500000.0|2|1|1|54|0|0|0|0|0|0|428841.0|432871.0|436858.0|432945.0|338417.0|318436.0|15703.0|12000.0|15236.0|98363.0|11000.0|9000.0|0
16335|90000.0|2|1|2|24|0|0|0|0|0|2|30639.0|25390.0|27618.0|26382.0|27546.0|17660.0|2913.0|9000.0|0.0|2000.0|0.0|10639.0|0
8611|270000.0|2|2|2|31|-2|-2|-2|-2|-2|-2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0
5027|80000.0|2|2|1|38|0|0|0|0|0|0|72704.0|70907.0|59223.0|40128.0|41152.0|41527.0|3133.0|2132.0|1650.0|2000.0|1503.0|1505.0|0
25437|100000.0|2|1|2|24|3|2|2|2|0|0|100016.0|97562.0|104365.0|101783.0|101603.0|103457.0|0.0|8440.0|0.0|3873.0|7733.0|0.0|1
22549|220000.0|1|2|2|30|-2|-2|-2|-2|-2|-2|15872.0|19053.0|19303.0|19867.0|12826.0|19847.0|20066.0|20063.0|20057.0|12863.0|20061.0|13191.0|0
21727|20000.0|1|2|2|23|1|-2|-2|-2|-1|0|0.0|0.0|0.0|0.0|17330.0|16066.0|0.0|0.0|0.0|17330.0|738.0|1000.0|0
21606|210000.0|1|1|1|46|-1|-1|-1|-1|-1|-1|3035.0|5764.0|46884.0|80514.0|391.0|1487.0|5790.0|46915.0|80871.0|391.0|1497.0|10194.0|0
28344|210000.0|2|1|1|44|0|0|0|0|0|0|89519.0|50144.0|52148.0|50723.0|43200.0|17556.0|20033.0|10000.0|5012.0|1251.0|2007.0|10125.0|0
20939|110000.0|1|1|2|27|0|0|0|0|0|0|34314.0|33538.0|37448.0|34963.0|28197.0|30331.0|5000.0|5000.0|3000.0|3150.0|3000.0|3000.0|0
3719|280000.0|1|2|2|33|-2|-2|-2|-2|-2|-2|0.0|2650.0|3294.0|3640.0|2720.0|7598.0|2650.0|3294.0|3640.0|2720.0|7598.0|4434.0|0
22667|50000.0|2|2|2|28|0|0|0|0|0|0|46096.0|25370.0|26331.0|24749.0|25269.0|26847.0|1442.0|1403.0|1000.0|919.0|2000.0|1000.0|0
9443|200000.0|2|2|2|35|0|0|0|0|2|0|104393.0|108956.0|109339.0|113799.0|75536.0|66643.0|6300.0|4588.0|6910.0|30.0|2375.0|9577.0|0
21115|250000.0|2|1|2|30|-1|0|0|0|0|-1|18751.0|21550.0|23932.0|37329.0|26339.0|4836.0|5000.0|3500.0|15054.0|7885.0|4836.0|9655.0|0
20276|200000.0|1|1|1|46|-1|-1|-1|-1|-1|-1|28910.0|6581.0|1894.0|8604.0|3547.0|43097.0|6593.0|1894.0|8615.0|3563.0|43097.0|0.0|0
25871|50000.0|2|2|2|25|0|0|0|0|0|0|33703.0|30857.0|28481.0|27634.0|26691.0|26329.0|1800.0|1800.0|1400.0|915.0|1500.0|1500.0|0
11285|300000.0|2|3|2|36|-2|-2|-2|-2|-1|-1|0.0|3958.0|0.0|0.0|6536.0|1400.0|1979.0|0.0|0.0|6536.0|1400.0|50000.0|0
2113|500000.0|2|2|1|34|0|0|0|0|0|0|144774.0|130097.0|134810.0|145182.0|141062.0|135358.0|20053.0|19000.0|15000.0|10040.0|15000.0|20000.0|0
6699|20000.0|1|3|1|51|2|0|0|0|0|0|14815.0|15837.0|16852.0|17188.0|17546.0|17895.0|1264.0|1279.0|615.0|635.0|639.0|664.0|0
18215|320000.0|2|1|1|36|-1|-1|2|2|-2|-2|7225.0|9336.0|945.0|-37.0|-37.0|-37.0|9386.0|13.0|0.0|0.0|0.0|7445.0|0
19606|220000.0|1|1|2|25|1|2|0|0|0|0|222737.0|216397.0|207870.0|172612.0|166705.0|166192.0|0.0|7109.0|6050.0|6000.0|9111.0|6171.0|0
14135|440000.0|1|1|1|64|0|0|0|0|0|0|427038.0|431540.0|413605.0|355274.0|361170.0|338732.0|20000.0|18000.0|18003.0|15000.0|13000.0|17000.0|0
27303|450000.0|2|1|2|31|-2|-2|-2|-2|-2|-2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0
7850|180000.0|2|2|2|44|0|0|0|0|-2|-1|25706.0|30251.0|30900.0|0.0|0.0|5386.0|5000.0|1900.0|0.0|0.0|5386.0|1103.0|0
6558|200000.0|1|3|2|61|0|0|-1|-1|-1|-1|3030.0|7277.0|6655.0|3455.0|0.0|1930.0|7007.0|6655.0|3455.0|0.0|1930.0|5450.0|1
2643|170000.0|2|1|2|37|-1|-1|-1|-1|0|0|49699.0|32301.0|74152.0|38579.0|77819.0|47975.0|32305.0|74198.0|38804.0|66000.0|40970.0|25156.0|0
13828|220000.0|1|2|1|48|-1|-1|-1|-1|-1|-1|61614.0|45669.0|11086.0|4564.0|6549.0|6413.0|45889.0|11134.0|4578.0|6593.0|6440.0|12249.0|0
23705|150000.0|2|1|1|41|-2|-2|-2|-2|-2|-2|3275.0|1105.0|0.0|0.0|0.0|300.0|1105.0|0.0|0.0|0.0|300.0|0.0|0
15198|140000.0|2|2|1|55|0|0|0|0|0|0|108038.0|110216.0|84516.0|72391.0|61298.0|62193.0|4200.0|2822.0|2336.0|2588.0|2250.0|2491.0|0
8569|500000.0|2|2|1|32|0|0|0|0|0|0|405490.0|417191.0|429469.0|431426.0|440026.0|449026.0|20000.0|19000.0|12000.0|9000.0|9000.0|443001.0|0
9013|260000.0|2|2|1|46|0|0|0|0|-1|-1|28700.0|29484.0|28592.0|16869.0|12713.0|10420.0|15000.0|10000.0|3000.0|12713.0|10420.0|12532.0|0
10593|20000.0|1|2|2|22|1|2|2|2|0|0|19698.0|20305.0|20602.0|19850.0|20277.0|17525.0|2000.0|1300.0|0.0|702.0|620.0|0.0|1
5221|20000.0|1|3|1|63|2|2|2|2|2|0|16097.0|16951.0|17090.0|17128.0|16725.0|17263.0|1400.0|700.0|600.0|0.0|800.0|772.0|1
17208|230000.0|2|4|1|29|0|0|0|0|0|0|70069.0|64375.0|65691.0|67150.0|68398.0|69917.0|3000.0|2386.0|2553.0|2483.0|2657.0|3000.0|0
14656|200000.0|1|1|2|37|0|0|0|0|0|0|118134.0|126591.0|134110.0|139209.0|135902.0|138997.0|15034.0|20038.0|20019.0|5014.0|10047.0|10238.0|0
22500|10000.0|1|2|2|22|0|0|0|0|0|0|6579.0|7599.0|8608.0|8780.0|9114.0|9234.0|1134.0|1143.0|315.0|476.0|420.0|1000.0|1
4031|90000.0|2|2|1|32|0|0|2|2|2|2|79105.0|85997.0|83779.0|88577.0|86365.0|91105.0|8200.0|0.0|7200.0|0.0|6200.0|24.0|0
12437|300000.0|1|1|2|29|-1|-1|-1|-1|-1|-1|696.0|696.0|696.0|696.0|696.0|696.0|696.0|696.0|696.0|696.0|696.0|696.0|0
14875|20000.0|1|2|2|25|0|0|2|2|4|3|16508.0|19638.0|19030.0|22033.0|21109.0|20474.0|3400.0|0.0|3633.0|0.0|0.0|0.0|0
29623|70000.0|2|3|1|37|0|0|0|0|0|0|74117.0|72168.0|70177.0|65735.0|55468.0|53266.0|2589.0|2511.0|2254.0|2000.0|2000.0|1766.0|0
27214|500000.0|1|1|1|41|0|0|0|0|0|0|505128.0|500867.0|489856.0|356583.0|289398.0|274590.0|19295.0|18694.0|12271.0|9699.0|9420.0|8818.0|0
21992|220000.0|2|2|2|30|1|2|0|0|0|0|5627.0|5391.0|6442.0|7458.0|8177.0|111816.0|0.0|1300.0|1281.0|1000.0|103860.0|4346.0|1
12298|50000.0|1|2|1|28|-2|-2|-2|-2|-2|-2|2862.0|20499.0|9555.0|4807.0|14429.0|9872.0|20637.0|9588.0|4821.0|14472.0|10002.0|3254.0|0
27763|140000.0|2|1|1|33|0|0|0|0|0|0|85314.0|87042.0|90165.0|91318.0|94847.0|35773.0|4000.0|5000.0|2000.0|4000.0|5000.0|6000.0|0
13657|50000.0|1|1|2|23|0|0|0|0|0|0|8003.0|9025.0|9868.0|9406.0|9605.0|9805.0|1310.0|1153.0|400.0|350.0|360.0|350.0|0
18782|50000.0|2|2|1|26|-1|-1|-1|-1|-1|-2|1902.0|782.0|0.0|4699.0|0.0|0.0|782.0|0.0|4699.0|0.0|0.0|0.0|0
29057|150000.0|2|1|1|34|-1|-1|-1|-1|-1|-1|9779.0|60911.0|19796.0|1725.0|1150.0|0.0|61168.0|19796.0|1725.0|1150.0|0.0|0.0|0
3504|180000.0|2|2|2|39|0|0|-1|-1|-2|-2|2875.0|0.0|2125.0|0.0|0.0|0.0|0.0|2125.0|0.0|0.0|0.0|0.0|0
2231|20000.0|1|2|2|39|-1|0|0|2|0|0|18646.0|17746.0|19953.0|19183.0|17703.0|12100.0|2000.0|3200.0|0.0|0.0|1100.0|0.0|1
21560|50000.0|2|2|2|28|0|0|0|0|0|0|28457.0|29491.0|30508.0|31599.0|32262.0|32904.0|1492.0|1509.0|1600.0|1170.0|1177.0|1217.0|1
1119|130000.0|2|3|2|50|-1|-1|-1|-1|0|0|390.0|52180.0|206.0|3265.0|5661.0|7026.0|107767.0|206.0|3265.0|3000.0|2000.0|2000.0|0
23488|50000.0|1|2|1|42|2|0|0|0|0|0|12664.0|42985.0|15085.0|17245.0|17316.0|17297.0|2000.0|2000.0|17000.0|1000.0|1000.0|2955.0|0
25819|60000.0|2|2|2|29|2|-1|-1|2|0|0|2469.0|59068.0|61284.0|58698.0|58033.0|57539.0|59068.0|4898.0|0.0|2300.0|2200.0|2110.0|0
7871|70000.0|1|3|0|26|1|2|2|0|0|0|39073.0|40154.0|39214.0|39861.0|41063.0|42918.0|2000.0|0.0|1600.0|2000.0|2700.0|1500.0|1
27300|110000.0|2|2|2|29|0|0|0|0|0|0|113003.0|113269.0|110078.0|112466.0|111094.0|109243.0|5837.0|5454.0|5707.0|4156.0|4123.0|4368.0|0
27766|30000.0|1|2|1|44|1|3|2|2|2|2|23171.0|22523.0|21863.0|23296.0|22783.0|24310.0|0.0|0.0|1800.0|0.0|1910.0|780.0|1
14116|220000.0|2|1|1|30|2|2|0|0|0|0|150682.0|139629.0|136020.0|115942.0|54611.0|42363.0|0.0|6824.0|2726.0|1239.0|2953.0|112742.0|0
13155|70000.0|1|3|1|45|0|0|0|0|0|0|65824.0|51634.0|52567.0|42743.0|43894.0|45051.0|3067.0|3000.0|3000.0|2000.0|2000.0|2000.0|0
26565|80000.0|2|2|1|22|-1|-1|-1|-1|0|-1|1941.0|2132.0|1667.0|2146.0|1073.0|2761.0|2132.0|1667.0|2146.0|0.0|2761.0|1073.0|0
14674|390000.0|1|1|2|34|-1|-1|-1|-1|-1|-1|13006.0|522.0|1790.0|7957.0|3044.0|27603.0|524.0|1790.0|7957.0|3044.0|27603.0|11219.0|0
16529|200000.0|1|1|2|29|-1|-1|-1|-1|-1|-1|3773.0|3990.0|9048.0|4700.0|800.0|4082.0|4029.0|9048.0|4700.0|800.0|4082.0|0.0|0
26537|50000.0|2|3|2|40|0|0|0|0|0|0|5538.0|6563.0|7422.0|8292.0|8465.0|8650.0|1271.0|1130.0|1000.0|307.0|325.0|436.0|0
3048|270000.0|2|2|1|36|0|0|0|0|0|0|73953.0|68207.0|55382.0|46629.0|28115.0|12847.0|5168.0|5010.0|2005.0|2000.0|2000.0|2000.0|0
20183|120000.0|2|2|2|43|0|0|0|-1|0|0|121427.0|60163.0|61723.0|25638.0|26092.0|14586.0|77225.0|21903.0|25646.0|5080.0|0.0|5052.0|0
4647|80000.0|1|1|2|37|1|-2|-2|-2|-2|-2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1
15000|30000.0|1|2|2|25|0|0|0|0|0|0|30274.0|30517.0|30485.0|30533.0|29148.0|29782.0|1932.0|3900.0|1700.0|1200.0|1180.0|2500.0|0
2940|20000.0|1|3|3|46|0|0|-1|0|-1|-1|20393.0|19908.0|20310.0|15617.0|219.0|1205.0|1425.0|20310.0|1020.0|219.0|1205.0|109.0|0
16688|50000.0|2|2|2|26|0|0|2|2|2|2|44883.0|47349.0|47475.0|46730.0|27204.0|9662.0|3189.0|1500.0|101.0|1590.0|0.0|194.0|0
